ISIN,Country,Region,Sector,Rating,Currency,Issue_Date,Maturity_Date,MTY_YEARS,Coupon,YLD_YTM_MID,DUR_ADJ_MID,Price,Outstanding_Amount_M,Market_Value,Benchmark_Weight
ME9C9MV9E40K,Mexico,North America,Energy,A+,USD,2022-07-09,2052-02-08,29.6062,7.2962,5.9641,22.2046,127.7172,9157.75,11696.02,0.0022694876761606515
RUZUJ2XORVOR,Russia,Europe,Corporate,AA-,USD,2023-12-07,2035-11-03,11.9163,6.1371,5.8319,8.9372,103.3154,2084.48,2153.59,0.000417881122339293
KRK1DJRWEDBC,South Korea,Asia,Energy,BB,USD,2025-05-27,2052-05-09,26.9724,10.8036,9.7071,20.2293,119.9912,6386.03,7662.68,0.001486861156732179
GEY8NYFWDC11,Germany,Europe,Communications,BBB-,USD,2026-01-12,2042-07-28,16.5512,8.3713,8.4575,12.4134,99.6517,9438.36,9405.49,0.0018250348104100578
FR2HXRJM4T8B,France,Europe,Industrial,AAA,GBP,2024-05-15,2053-04-10,28.9252,2.6166,3.3564,21.6939,82.6169,8514.97,7034.8,0.0013650277533943129
USP6NLNQBU4K,United States,North America,Financial,BB+,USD,2024-12-03,2037-08-30,12.7505,9.2275,9.0294,9.5629,102.3742,4796.04,4909.91,0.0009527155593148732
MEZREZRDYXYU,Mexico,North America,Corporate,A-,EUR,2021-06-14,2051-03-23,29.7935,6.1385,6.4651,22.3451,93.5334,1290.95,1207.47,0.00023429664829007662
NER4SOR8WM9L,Netherlands,Europe,Financial,BBB+,USD,2022-09-09,2042-05-07,19.6733,4.4099,6.4958,14.7549,67.7506,5496.49,3723.91,0.0007225849350575162
JABB4M0A6MDM,Japan,Asia,Government,AA-,EUR,2021-04-28,2032-03-05,10.8607,4.458,4.3131,8.1455,101.4613,5983.27,6070.71,0.0011779563929050418
RUMMXIXV6CKM,Russia,Europe,Energy,BBB+,EUR,2022-10-05,2034-10-31,12.0798,6.441,6.6656,9.0598,97.0875,1000.74,971.6,0.00018852859572381794
MEALQ5U6JZV9,Mexico,North America,Energy,A,USD,2021-07-20,2035-05-05,13.8023,4.0908,4.7977,10.3517,93.2038,2304.38,2147.77,0.0004167518135423471
TUNOU3DYMS1M,Turkey,Europe,Financial,BB-,EUR,2023-12-24,2043-10-04,19.792,8.9914,9.1329,14.844,99.4975,569.9,567.04,0.00011002805158422571
SWWNPR424TKB,Switzerland,Europe,Technology,BBB-,USD,2025-01-25,2039-08-03,14.53,9.0335,8.3668,10.8975,107.2028,6899.29,7396.24,0.0014351613223922716
US9OI0D4DMC2,United States,North America,Corporate,BB-,EUR,2021-09-21,2030-11-28,9.1936,8.2449,9.507,6.8952,91.789,3714.49,3409.5,0.0006615770349118539
QARH2XK2PTHO,Qatar,Middle East,Government,BB-,EUR,2021-06-27,2039-10-03,18.2807,10.7101,9.9943,13.7105,112.2075,764.49,857.81,0.00016644886238971617
MEWQ1GAZ5UH8,Mexico,North America,Technology,A,USD,2021-08-28,2051-05-29,29.7713,4.5573,6.2495,22.3285,62.0438,7626.53,4731.79,0.0009181532770275879
RU0Q7TW1PUWS,Russia,Europe,Utility,BB+,USD,2022-07-11,2036-11-06,14.3369,9.8255,8.0936,10.7527,116.5058,8064.71,9395.86,0.0018231662118336682
GENFFYKPL3CH,Germany,Europe,Communications,AA,USD,2022-01-04,2024-09-01,2.6606,4.8741,4.8547,1.9954,99.9003,8637.43,8628.82,0.0016743302978114395
USO3XJVOEGI3,United States,North America,Technology,BBB-,JPY,2023-03-27,2046-11-30,23.698,7.8195,7.7881,17.7735,102.1656,9889.52,10103.69,0.001960513058181126
GBQUPXBFEJ2X,United Kingdom,Europe,Corporate,A,USD,2025-09-29,2030-08-15,4.8813,6.1349,6.6515,3.661,96.7692,7480.24,7238.57,0.001404567144039272
USG48RA4DV56,United States,North America,Utility,A+,EUR,2025-12-15,2043-09-07,17.7401,5.9629,5.4851,13.305,106.2301,8804.6,9353.14,0.0018148768524169105
NEONXD70FE07,Netherlands,Europe,Communications,BBB+,EUR,2026-03-19,2029-02-13,2.9096,8.4094,6.4466,2.1822,105.0466,971.14,1020.15,0.00019794920433064312
CAS387J5IE3L,Canada,North America,Energy,A-,CAD,2024-05-26,2031-10-01,7.3548,5.2223,5.722,5.5161,97.1408,3799.24,3690.61,0.0007161234259615889
CAVO0IPFG8PJ,Canada,North America,Government,BB+,USD,2026-03-13,2050-11-25,24.721,8.1846,8.1166,18.5408,102.2909,6651.44,6803.81,0.0013202066126715415
UAVRN8LPY857,UAE,Middle East,Utility,A+,EUR,2025-10-05,2042-11-14,17.1222,5.9976,5.7508,12.8417,102.173,5083.68,5194.15,0.0010078692934117628
GBNZ3A8V4X7Y,United Kingdom,Europe,Technology,A,USD,2024-06-04,2033-12-08,9.5181,3.4847,5.3832,7.1386,87.1962,3339.8,2912.18,0.0005650774041735159
GE2ITL8N3E54,Germany,Europe,Government,AA-,USD,2025-06-20,2052-05-28,26.9568,5.1244,5.7747,20.2176,87.4626,1260.6,1102.56,0.00021393998404822218
PON6O9JD3IH6,Poland,Europe,Utility,AA,GBP,2025-02-10,2048-09-11,23.6013,2.7478,4.053,17.7009,78.245,2489.47,1947.88,0.0003779652954286851
FR6W51OB537Q,France,Europe,Technology,AA-,USD,2026-04-11,2050-06-13,24.1911,5.9877,5.356,18.1433,111.7344,7432.82,8305.02,0.001611500368524313
SWO4Z533ZSMV,Switzerland,Europe,Energy,BBB+,GBP,2022-02-13,2039-08-21,17.5294,6.0798,6.8303,13.147,90.1318,1082.77,975.92,0.00018936684555247879
IT30QABXW2EO,Italy,Europe,Corporate,A,GBP,2021-11-11,2050-12-05,29.0852,6.9612,6.5537,21.8139,108.9044,7115.44,7749.03,0.0015036164513397867
NEWLCFS8314Y,Netherlands,Europe,Corporate,BBB-,USD,2022-08-09,2033-12-13,11.3549,6.9125,7.0614,8.5162,99.1722,515.21,510.95,9.914438656348782e-05
CA2LR0JY32HO,Canada,North America,Industrial,AAA,USD,2022-02-20,2029-04-12,7.1468,1.615,2.6248,5.3601,95.162,8278.09,7877.6,0.001528564085708057
CAG585I87XW6,Canada,North America,Industrial,A-,USD,2025-01-14,2042-10-06,17.7391,5.6901,5.8713,13.3043,97.7983,8343.23,8159.54,0.0015832715293869096
US9HZGOPJDN8,United States,North America,Utility,BBB+,USD,2025-05-09,2052-01-09,26.6879,4.146,7.0302,20.0159,50.0,3727.08,1863.54,0.0003616000198385793
SPEZP7QYEZG5,Spain,Europe,Corporate,BB-,EUR,2023-02-06,2037-10-19,14.7108,11.481,9.9546,11.0331,114.416,9136.09,10453.15,0.002028322036219048
US2KRE4V9KYP,United States,North America,Financial,AAA,USD,2025-02-03,2042-07-02,17.4193,3.416,3.3108,13.0645,102.7634,1609.11,1653.57,0.000320857585458042
CAOFKJW6NYQA,Canada,North America,Utility,BBB+,EUR,2025-11-23,2033-05-11,7.4701,7.4237,6.6128,5.6025,103.6986,4027.07,4176.02,0.0008103120484917437
GBELYYZZ0JDC,United Kingdom,Europe,Communications,A,USD,2023-03-24,2038-10-18,15.582,5.954,6.3212,11.6865,95.5259,3783.74,3614.45,0.0007013453919451972
SWLI6978V0BJ,Switzerland,Europe,Financial,AA-,USD,2023-02-12,2043-09-29,20.6414,5.2292,6.1166,15.4811,85.6889,6937.97,5945.08,0.0011535792341146104
MEWKON8UUJS7,Mexico,North America,Technology,A,JPY,2021-05-16,2030-11-10,9.4947,6.1454,5.2469,7.121,105.4491,2300.78,2426.15,0.00047076847726980326
CH5ELTFEBE54,Chile,Latin America,Technology,AA+,USD,2024-11-29,2038-05-07,13.4448,2.2836,3.7666,10.0836,84.2285,1782.3,1501.2,0.0002912918154596495
CA07K5W1JL6L,Canada,North America,Communications,AAA,GBP,2021-12-12,2034-10-20,12.8656,3.2055,2.9331,9.6492,103.0461,3654.01,3765.31,0.0007306181625821829
FR91F4X2BFIB,France,Europe,Government,AAA,EUR,2021-07-23,2047-12-29,26.4527,4.6486,3.6805,19.8395,119.5677,5512.01,6590.58,0.0012788316101332647
GEJZP97BMZRR,Germany,Europe,Financial,AA,USD,2023-12-30,2040-06-16,16.4762,4.3042,3.6944,12.3571,105.4561,1190.99,1255.98,0.0002437094953244142
IN45ED5GGSJ6,India,Asia,Utility,BBB-,GBP,2022-05-18,2040-02-05,17.7326,8.9205,7.5641,13.2994,116.4857,3392.97,3952.33,0.0007669073947479593
MEVV8SUOC1Y5,Mexico,North America,Utility,BB+,USD,2021-12-24,2036-10-30,14.8617,8.5788,9.2276,11.1463,93.5993,2823.13,2642.43,0.0005127352997102595
USAYYOV84FC3,United States,North America,Utility,BBB,USD,2024-05-11,2046-03-11,21.8492,6.9363,7.7378,16.3869,86.6671,6117.36,5301.74,0.0010287459830102866
COXQ8VA8X8L0,Colombia,Latin America,Financial,A,USD,2024-04-27,2042-12-30,18.6898,6.3229,5.1933,14.0173,115.9916,5003.97,5804.19,0.0011262410354201593
ME08UHBXLBC8,Mexico,North America,Government,BBB-,USD,2024-07-22,2031-01-22,6.5076,8.1279,7.5686,4.8807,102.5843,1857.04,1905.03,0.000369650710901343
JANOG85D4F2K,Japan,Asia,Utility,AA,JPY,2024-01-15,2039-05-22,15.3591,4.8139,4.9857,11.5193,99.0144,7602.17,7527.24,0.0014605804722891635
ZA1XERP3LYEX,South Africa,Africa,Government,BBB-,USD,2023-04-28,2033-11-01,10.5206,7.3664,7.7896,7.8905,96.5887,1100.29,1062.75,0.00020621527902993774
NE3SR5RUP13W,Netherlands,Europe,Industrial,AA+,EUR,2026-04-13,2053-08-15,27.3612,6.8286,4.4256,20.5209,149.7486,3010.85,4508.7,0.0008748650468711176
USPPBMQIYFRW,United States,North America,Utility,AA-,EUR,2023-08-25,2030-04-03,6.6125,5.1692,4.7854,4.9593,100.848,4548.16,4586.73,0.0008900059344013043
ITSKP6RFE64S,Italy,Europe,Utility,BB-,USD,2024-10-28,2048-08-07,23.7935,10.0365,9.6286,17.8451,107.6351,5730.18,6167.68,0.0011967723850081077
INKBCBDPDXUJ,India,Asia,Utility,AAA,USD,2024-03-05,2045-06-08,21.274,2.8931,3.1858,15.9555,94.641,1550.16,1467.09,0.0002846731345208481
MEJCSEXGGOC5,Mexico,North America,Industrial,BB+,EUR,2025-01-25,2049-12-16,24.9069,6.6821,8.5209,18.6802,64.8366,3506.45,2273.46,0.00044114061469151
INKVQYWJ85GG,India,Asia,Technology,AAA,EUR,2023-02-28,2047-10-03,24.611,2.8145,3.3192,18.4583,90.5267,5443.07,4927.44,0.0009561170684575641
EG0V5DTAEGRY,Egypt,Africa,Energy,A,USD,2022-01-10,2025-09-13,3.6779,7.5864,6.9267,2.7584,100.7466,4347.51,4379.97,0.0008498863662128971
IS58VRW9MYYO,Israel,Middle East,Technology,A+,USD,2022-08-17,2050-10-16,28.1844,4.2699,5.3,21.1383,77.1463,9696.21,7480.27,0.0014514664457955986
BRKEAEA84HXX,Brazil,Latin America,Corporate,BBB-,EUR,2023-12-01,2040-04-22,16.4047,7.8334,8.1885,12.3035,94.3312,4764.09,4494.02,0.0008720165497681683
ITPW2GKQRAFF,Italy,Europe,Corporate,A-,CAD,2024-04-04,2048-02-12,23.8761,5.5282,6.5102,17.9071,80.9936,2648.44,2145.07,0.00041622790739943405
COZ8Q4VHU4BA,Colombia,Latin America,Corporate,BBB-,USD,2024-11-18,2035-05-15,10.4942,7.5649,8.7073,7.8706,89.9169,1946.76,1750.46,0.00033965805441613247
USWZ940VTKRR,United States,North America,Industrial,A+,USD,2024-01-21,2035-04-01,11.2009,4.5492,4.8329,8.4007,98.2033,3023.08,2968.77,0.0005760580888503488
JAVWY3RZTPLC,Japan,Asia,Corporate,A-,USD,2023-09-27,2049-08-23,25.9247,5.183,6.1628,19.4436,80.5537,5344.86,4305.48,0.0008354323778478628
GB6PRR7MZAKG,United Kingdom,Europe,Industrial,AA+,GBP,2022-09-01,2045-10-25,23.1648,5.4776,4.0687,17.3736,126.481,8659.0,10951.98,0.002125114666318793
GBMIH6MV4XEK,United Kingdom,Europe,Financial,BB,USD,2023-10-27,2032-04-12,8.4674,8.4026,8.8979,6.3506,98.0692,9081.69,8906.34,0.0017281800877304123
MEZ83Y0224WK,Mexico,North America,Utility,AA,EUR,2023-09-22,2036-05-05,12.6288,4.6559,4.8778,9.4716,96.5486,9376.9,9053.27,0.0017566902838704911
US0YEHVDO9KH,United States,North America,Utility,AA-,JPY,2025-04-11,2042-08-25,17.384,7.5887,5.8841,13.038,121.1164,7131.67,8637.62,0.0016760378437587118
NEBA5MF36BCP,Netherlands,Europe,Corporate,BB-,USD,2026-01-29,2032-07-10,6.4499,10.1414,9.4817,4.8374,104.2812,5230.51,5454.44,0.0010583757859817017
CAWEIJMMB5JF,Canada,North America,Government,AAA,USD,2023-02-15,2025-04-03,2.1319,4.6414,3.126,1.599,102.8049,1796.78,1847.18,0.00035842553669115067
MEYSYZ7PQ4DD,Mexico,North America,Technology,AA+,USD,2021-06-12,2048-11-10,27.4342,2.179,4.3098,20.5757,57.3408,9581.81,5494.28,0.0010661063121793519
GEV283BDW56F,Germany,Europe,Energy,BB+,CAD,2024-08-31,2051-01-10,26.3788,10.4253,9.0181,19.7841,126.6322,4972.76,6297.11,0.001221886893184861
CAKPS0DXME4P,Canada,North America,Communications,A,EUR,2023-09-30,2049-07-10,25.7956,6.384,6.7906,19.3467,92.6441,868.72,804.82,0.00015616671923676735
USO1I3MSDN1M,United States,North America,Communications,BBB,GBP,2022-07-30,2048-02-24,25.591,7.3036,7.8094,19.1932,91.4702,8618.88,7883.71,0.001529749665905538
JAXF1PI2OOQ4,Japan,Asia,Energy,AA,USD,2021-07-16,2049-07-08,27.9982,1.7104,3.9741,20.9987,53.3418,2745.26,1464.37,0.00028414534759169124
GE2NBFA37DL9,Germany,Europe,Industrial,A-,EUR,2025-07-30,2038-05-30,12.8411,6.0353,6.7812,9.6308,92.1544,2879.59,2653.67,0.0005149163015792754
CHFC1XX6CWZX,China,Asia,Corporate,AA+,EUR,2022-06-03,2025-01-03,2.5896,3.8004,3.9104,1.9422,101.0784,5731.56,5793.37,0.0011241415300622633
CHSKOYTK06AK,China,Asia,Financial,BBB,EUR,2021-07-19,2034-10-15,13.2508,6.0698,7.1254,9.9381,89.1553,6833.73,6092.63,0.001182209734628247
CAT7ZQHT2XZ5,Canada,North America,Government,BB-,USD,2025-03-21,2050-08-12,25.4113,9.9361,9.2926,19.0585,112.4298,670.89,754.28,0.000146359972398684
SA2OHKBM00E9,Saudi Arabia,Middle East,Financial,AA-,EUR,2022-12-11,2047-03-12,24.2681,7.3574,6.3027,18.201,119.162,5508.92,6564.55,0.0012737807668369587
SAKDTS1FB2VI,Saudi Arabia,Middle East,Energy,AA+,JPY,2025-08-13,2040-05-07,14.7435,1.2047,3.5193,11.0576,76.3994,4775.49,3648.45,0.0007079427285596577
CA109DCNWMBX,Canada,North America,Corporate,BB+,CAD,2022-08-14,2039-03-20,16.6088,10.0032,8.0275,12.4566,123.5272,1207.07,1491.06,0.00028932425683404273
GEEK0Q929U6W,Germany,Europe,Utility,AAA,USD,2022-12-05,2045-08-01,22.6723,1.6975,3.2092,17.0042,72.4482,813.0,589.01,0.00011429109527304033
NETVMK2ZYZSI,Netherlands,Europe,Technology,BBB-,USD,2023-05-17,2027-12-01,4.5462,7.5219,7.8178,3.4096,100.5795,910.12,915.39,0.00017762164598561722
USLU3NDZ3CC5,United States,North America,Energy,BB-,USD,2021-06-15,2030-01-27,8.6257,8.2288,9.2042,6.4693,95.7895,5516.45,5284.18,0.00102533865268823
KURQNSVSOJRP,Kuwait,Middle East,Energy,A+,CAD,2022-04-01,2035-08-31,13.4251,5.8439,5.4107,10.0688,103.8474,3454.85,3587.77,0.0006961684230959677
MEP7R93FEZEZ,Mexico,North America,Corporate,BB-,USD,2025-06-14,2052-11-03,27.409,10.2079,10.2509,20.5567,98.3317,7773.7,7644.01,0.0014832384427735915
US5EHR07N8VO,United States,North America,Energy,AA+,CAD,2021-11-13,2031-10-10,9.9147,5.3817,4.0789,7.436,112.2852,7757.65,8710.69,0.001690216296300436
MEEUBFN9KR2F,Mexico,North America,Government,BB-,EUR,2022-10-12,2043-07-01,20.7335,11.0145,9.8357,15.5501,120.8739,940.83,1137.21,0.0002206634462156062
TUVB66H3REM5,Turkey,Europe,Communications,A,USD,2024-02-17,2028-04-14,4.16,5.1571,5.4969,3.12,99.1715,9642.47,9562.59,0.0018555183863551092
PEPUU62RZV1S,Peru,Latin America,Technology,AA,USD,2025-08-26,2040-07-27,14.9306,4.1039,5.0008,11.1979,87.0618,6304.72,5489.0,0.0010650817846109887
NEQQQ5L2XOIO,Netherlands,Europe,Energy,BB,USD,2025-07-02,2052-10-26,27.3389,8.7152,8.9898,20.5042,95.2427,7622.39,7259.77,0.0014086807774577005
CAT860X5ZU2Z,Canada,North America,Industrial,BB,EUR,2025-05-06,2040-02-08,14.7708,8.2151,8.2065,11.0781,101.4806,7826.64,7942.52,0.0015411611178554328
MEUEUGWUBUGR,Mexico,North America,Financial,AA+,USD,2024-02-23,2040-03-09,16.0542,4.5728,3.7763,12.0406,110.3867,8192.82,9043.78,0.001754848850797808
PE6E7GA2IZ5P,Peru,Latin America,Government,A+,EUR,2023-03-16,2051-04-17,28.1084,7.2472,5.8929,21.0813,128.3063,5161.6,6622.65,0.0012850544508751984
GB3VOB5APO4L,United Kingdom,Europe,Technology,AA-,EUR,2023-06-15,2038-03-21,14.7769,5.3142,5.2458,11.0827,99.0113,1900.81,1882.02,0.0003651858663278508
SPJEDGFJDLOG,Spain,Europe,Government,AAA,CAD,2024-03-27,2051-10-05,27.5431,3.8994,3.4723,20.6573,109.3198,2924.23,3196.76,0.0006202971116365503
AUWLACOLOLN3,Australia,Asia,Utility,AAA,CAD,2025-10-01,2039-08-05,13.854,4.1277,3.5217,10.3905,105.9602,3994.58,4232.67,0.000821304375527308
CAEH1VR1NECQ,Canada,North America,Technology,BBB-,EUR,2021-07-20,2050-08-21,29.1071,7.3656,7.0983,21.8304,105.9624,8696.32,9214.83,0.0017880392751479098
USOROI5J8YIT,United States,North America,Government,AAA,GBP,2025-03-28,2053-03-29,28.0234,3.8831,3.3272,21.0176,109.7796,979.82,1075.64,0.00020871644576406703
US2KODWH8N92,United States,North America,Industrial,BBB,USD,2024-08-05,2031-12-03,7.3316,5.7409,6.6432,5.4987,94.7525,961.35,910.9,0.00017675040947388404
RUTP6QAQ3K8A,Russia,Europe,Industrial,BBB-,AUD,2023-09-03,2043-08-15,19.9642,7.2747,8.0834,14.9732,89.7814,7754.23,6961.86,0.0013508745259631731
ZA7RV4NMWVSB,South Africa,Africa,Energy,BBB,USD,2022-05-17,2028-04-20,5.934,8.262,8.1517,4.4505,100.5669,3739.69,3760.89,0.000729760508822303
SA0UKOEFUKPV,Saudi Arabia,Middle East,Government,BBB,EUR,2021-10-03,2040-03-13,18.4552,7.7661,7.8113,13.8414,98.1405,3959.15,3885.53,0.0007539455686936664
TU8LYMJ1QI9M,Turkey,Europe,Government,BB,USD,2021-12-24,2034-06-06,12.4591,9.5939,8.7407,9.3443,108.002,3381.17,3651.73,0.000708579177503641
CAQVAYXAR6YO,Canada,North America,Communications,BB-,AUD,2024-04-19,2043-04-11,18.9911,10.3848,9.7583,14.2434,108.8426,2837.0,3087.86,0.0005991662305390577
PO6Z1T2XCB3Y,Poland,Europe,Utility,BB-,USD,2025-09-25,2050-06-29,24.7754,9.0127,9.8488,18.5815,84.7721,2544.82,2157.3,0.00041860100818751794
HOYM33MG1ZAQ,Hong Kong,Asia,Financial,A+,USD,2023-04-19,2053-01-27,29.7976,5.3059,4.8486,22.3482,112.3186,9468.39,10634.76,0.0020635615157058767
CA7QHAK7MDWK,Canada,North America,Technology,AAA,USD,2022-03-09,2031-09-04,9.4977,4.1638,4.4255,7.1233,97.9642,900.9,882.56,0.00017125133536641905
SPZIRNK6ZHH3,Spain,Europe,Corporate,BBB,EUR,2024-06-11,2053-12-31,29.578,8.7096,7.7216,22.1835,122.9573,2724.89,3350.45,0.0006501190135270334
MEO5URTXUYUC,Mexico,North America,Industrial,AA+,USD,2021-09-27,2034-03-07,12.4498,3.6831,3.3545,9.3374,103.3602,6516.05,6735.01,0.0013068567079928684
CAECJUIS2GY9,Canada,North America,Industrial,BBB,USD,2021-09-06,2028-04-04,6.581,9.3944,7.8363,4.9358,105.9852,1347.61,1428.27,0.00027714052842163175
TUYTJUQ7X7B7,Turkey,Europe,Energy,AA+,GBP,2025-08-28,2043-11-17,18.2335,3.3956,3.6753,13.6751,98.0361,734.62,720.2,0.00013974711263924834
CHP9JYQN15IK,China,Asia,Energy,BB,EUR,2025-12-25,2050-09-19,24.7532,9.4572,8.5269,18.5649,115.8055,1930.17,2235.25,0.0004337263725727295
SPPQAHCUA09P,Spain,Europe,Financial,AA-,USD,2025-09-23,2041-08-05,15.8793,3.9826,5.1792,11.9095,84.2561,2914.4,2455.56,0.0004764751734413116
HOCIFLWDR3VW,Hong Kong,Asia,Utility,AA+,JPY,2021-10-21,2032-03-01,10.3682,3.1812,2.938,7.7761,101.4204,2364.23,2397.81,0.00046526940316233824
RUMJDIMBM271,Russia,Europe,Utility,A+,USD,2024-09-13,2042-03-17,17.5204,4.7181,5.3495,13.1403,92.9461,3219.13,2992.06,0.0005805772644312542
SPW1WUDCBL4C,Spain,Europe,Corporate,BB+,USD,2025-01-15,2052-02-17,27.1089,8.3642,9.114,20.3317,83.8273,1710.38,1433.76,0.00027820580424555493
ITE7PKWCYUKN,Italy,Europe,Government,AA+,EUR,2025-04-05,2036-10-05,11.5105,4.8515,4.2347,8.6329,105.6741,2353.53,2487.07,0.00048258935216841895
CHD1IVXAN25W,Chile,Latin America,Financial,A,EUR,2021-06-09,2047-10-26,26.3973,4.3473,5.826,19.798,72.3954,2639.47,1910.85,0.00037078001969828887
USM72QLGDVC2,United States,North America,Energy,AAA,CAD,2025-12-04,2038-03-24,12.3123,4.2018,4.035,9.2342,101.8792,7132.65,7266.69,0.0014100235294980553
USGUWJP0QI2C,United States,North America,Energy,BBB,USD,2021-12-21,2043-07-11,21.5673,7.5183,7.6703,16.1755,98.602,3758.18,3705.64,0.0007190398368238047
MELP81L51FLM,Mexico,North America,Technology,BB-,USD,2025-08-22,2046-08-17,21.0025,10.0201,9.5505,15.7519,107.2777,4274.27,4585.33,0.0008897342793642384
CANAVYCS44PH,Canada,North America,Utility,AA+,USD,2023-04-02,2042-02-19,18.9004,3.6484,4.0469,14.1753,94.8372,6853.16,6499.34,0.0012611274632890477
FRH62MYZ9VLU,France,Europe,Industrial,AAA,USD,2024-08-01,2048-10-02,24.1869,4.0497,3.4422,18.1402,112.017,9339.26,10461.56,0.0020299539068345663
HO8WPFQ2BHAI,Hong Kong,Asia,Industrial,A-,AUD,2023-04-17,2046-10-28,23.55,5.1259,5.6925,17.6625,90.8377,2772.51,2518.48,0.0004886841269643073
SIIWI08L0HG9,Singapore,Asia,Utility,AA,EUR,2024-11-15,2045-04-11,20.4181,5.4024,4.0803,15.3136,121.6046,5702.35,6934.32,0.0013455306833054601
SWNCBEKGV1BB,Switzerland,Europe,Communications,A+,USD,2025-10-06,2034-01-17,8.2883,5.8616,6.3958,6.2162,93.6149,847.98,793.84,0.00015403616758892099
CAHG5ZMTGA46,Canada,North America,Industrial,BBB,USD,2025-07-26,2052-01-17,26.4971,7.5937,7.5683,19.8728,99.7879,8381.62,8363.84,0.0016229137608673296
GBAYN2D7KI3X,United Kingdom,Europe,Corporate,BBB-,USD,2023-08-24,2049-08-01,25.9565,7.5923,8.4048,19.4674,86.2872,2292.01,1977.71,0.0003837534881113133
NE79955CF72G,Netherlands,Europe,Communications,BBB-,GBP,2023-06-01,2026-03-18,2.8,7.5767,8.169,2.1,99.732,9238.77,9214.02,0.001787882103305036
CANNV9IBWGT2,Canada,North America,Utility,A,USD,2023-01-05,2051-08-19,28.6391,6.4474,6.0004,21.4793,108.9623,579.37,631.29,0.00012249507739243415
MELB25485HCQ,Mexico,North America,Utility,BB-,USD,2026-01-20,2045-09-10,19.6525,10.624,9.0008,14.7394,125.9172,4465.76,5623.16,0.0010911140987344009
GEXCS1XSRQLN,Germany,Europe,Government,BB,USD,2025-02-08,2050-08-10,25.52,9.3075,9.1965,19.14,102.2637,4055.91,4147.72,0.0008048207359567663
CAZZRJO7VBHH,Canada,North America,Industrial,A-,EUR,2023-11-24,2030-11-02,6.9471,6.5267,6.7803,5.2103,98.9136,7829.91,7744.85,0.0015028053670148327
BR5OL5U7NTED,Brazil,Latin America,Technology,BB+,USD,2023-01-29,2049-12-05,26.8699,7.1795,8.6149,20.1524,70.4948,4759.87,3355.46,0.0006510911504811055
USQMVQWPQO2L,United States,North America,Industrial,BB+,USD,2021-05-26,2047-06-28,26.1089,8.1774,8.6264,19.5817,92.5292,4042.33,3740.33,0.0007257710605636763
CANGIXMC4SX2,Canada,North America,Corporate,BB-,EUR,2023-06-21,2039-02-20,15.6809,9.9508,8.9427,11.7607,111.9269,8459.8,9468.79,0.001837317498871686
CO7DCBHHLK3Y,Colombia,Latin America,Energy,AA+,EUR,2021-12-19,2025-07-16,3.5773,3.5112,3.933,2.683,99.5501,6581.84,6552.23,0.0012713902025107775
USJZ99106AK3,United States,North America,Government,AA-,USD,2024-03-31,2028-04-07,4.0224,4.7859,4.6177,3.0168,101.4555,8213.14,8332.68,0.0016168674958994887
KR2OOUXQS1FO,South Korea,Asia,Utility,A+,EUR,2025-08-16,2040-12-19,15.3558,5.1383,5.5548,11.5168,95.2059,3896.38,3709.58,0.0007198043517138333
USI0RS210Q2L,United States,North America,Corporate,BBB-,JPY,2023-04-22,2034-11-18,11.5854,8.2422,8.7664,8.689,94.4847,9755.9,9217.83,0.0017886213930844797
EGG1ZHQUNUE7,Egypt,Africa,Corporate,AAA,AUD,2023-08-18,2027-09-07,4.0598,6.3326,4.2323,3.0448,106.3898,3086.71,3283.95,0.0006372153992663975
CAA34MPYO2TL,Canada,North America,Communications,AAA,USD,2023-08-10,2046-04-06,22.6738,4.9341,4.3576,17.0054,108.2942,9391.94,10170.93,0.0019735602615327825
GBA27F8LWVV5,United Kingdom,Europe,Industrial,BBB-,JPY,2023-04-22,2032-09-15,9.4102,8.6684,7.3317,7.0576,110.9823,5605.1,6220.67,0.0012070545281610565
HO9HOTGDUQ6D,Hong Kong,Asia,Industrial,A-,USD,2024-08-11,2039-02-15,14.5236,5.8668,6.6601,10.8927,91.7917,6577.86,6037.93,0.0011715957842514534
MEDTBYRGC8KI,Mexico,North America,Government,BBB+,USD,2025-02-01,2042-12-14,17.8769,7.2293,7.3517,13.4077,100.0063,1840.7,1840.81,0.00035718950627250027
CAXCCSG4OFDT,Canada,North America,Corporate,A,USD,2025-03-20,2041-08-31,16.4604,6.683,7.2708,12.3453,92.9733,6235.67,5797.51,0.00112494485281473
CARC85EHPZRV,Canada,North America,Technology,BBB+,AUD,2022-04-14,2034-11-03,12.5669,6.5404,7.2671,9.4251,94.1913,2003.69,1887.3,0.00036621039389621405
PO7VSYJAFCO3,Poland,Europe,Technology,BB,USD,2025-11-04,2043-08-26,17.8209,8.9193,8.3674,13.3657,107.0333,8972.29,9603.34,0.0018634254883268522
MES65QU0K5QZ,Mexico,North America,Communications,BBB+,USD,2023-07-11,2051-09-20,28.2147,9.084,7.5859,21.161,130.8852,1477.99,1934.47,0.000375363228252217
NEZKW3GI60Q6,Netherlands,Europe,Industrial,A,USD,2024-03-26,2035-04-23,11.0843,6.0244,5.2725,8.3132,105.4369,6490.31,6843.18,0.0013278459403924623
RUGUO8I5JWK6,Russia,Europe,Corporate,A,USD,2024-01-20,2050-08-26,26.6177,4.4595,5.4976,19.9633,80.3485,5252.83,4220.57,0.0008189564998498087
